Case ID,Activity,Resource,Start Timestamp,Complete Timestamp
88007,Start,Start,2016-02-17 19:29:13,2016-02-17 19:29:13
88007,Traer informacion estudiante - banner,8786,2016-02-17 19:29:13,2016-02-17 19:29:13
88007,Radicar Solicitud Homologacion,8786,2016-02-17 19:29:14,2016-02-17 19:29:14
88007,Validar solicitud,10923,2016-02-17 19:36:56,2016-02-17 20:58:01
88002,Homologacion por grupo de cursos,6979,2016-02-17 19:51:05,2016-02-17 20:51:05
87752,End,End,2016-02-17 20:09:56,2016-02-17 20:09:56
87906,Cancelar Solicitud,2292,2016-02-17 20:22:20,2016-02-17 20:22:20
88002,End,End,2016-02-17 20:51:05,2016-02-17 20:51:05
87906,Notificacion estudiante cancelacion soli,2292,2016-02-18 03:26:08,2016-02-18 03:26:08
87906,End,End,2016-02-18 03:26:08,2016-02-18 03:26:08
87901,Homologacion por grupo de cursos,1007,2016-02-18 06:28:48,2016-02-18 06:48:48
87902,Homologacion por grupo de cursos,1007,2016-02-18 06:29:22,2016-02-18 09:23:42
87903,Homologacion por grupo de cursos,1007,2016-02-18 06:30:34,2016-02-18 07:48:40
87901,End,End,2016-02-18 06:48:48,2016-02-18 06:48:48
87903,End,End,2016-02-18 07:48:40,2016-02-18 07:48:40
83753,Notificacion estudiante cancelacion soli,7297,2016-02-18 08:05:37,2016-02-18 08:05:37
83753,End,End,2016-02-18 08:05:37,2016-02-18 08:05:37
85101,Homologacion por grupo de cursos,2541,2016-02-18 08:28:07,2016-02-18 08:31:30
88301,Traer informacion estudiante - banner,5573,2016-02-18 08:29:46,2016-02-18 08:29:46
88301,Start,Start,2016-02-18 08:29:46,2016-02-18 08:29:46
88301,Radicar Solicitud Homologacion,5573,2016-02-18 08:29:51,2016-02-18 08:30:05
85101,End,End,2016-02-18 08:31:30,2016-02-18 08:31:30
87902,End,End,2016-02-18 09:23:42,2016-02-18 09:23:42
87909,End,End,2016-02-18 09:41:14,2016-02-18 09:41:14
87909,Notificacion estudiante cancelacion soli,22475,2016-02-18 09:41:14,2016-02-18 09:41:14
87908,Notificacion estudiante cancelacion soli,22475,2016-02-18 09:41:45,2016-02-18 09:41:45
87908,End,End,2016-02-18 09:41:45,2016-02-18 09:41:45
87907,End,End,2016-02-18 09:46:00,2016-02-18 09:46:00
87907,Notificacion estudiante cancelacion soli,22475,2016-02-18 09:46:00,2016-02-18 09:46:00
88001,Notificacion estudiante cancelacion soli,22475,2016-02-18 09:53:11,2016-02-18 09:53:11
88001,End,End,2016-02-18 09:53:11,2016-02-18 09:53:11
88401,Start,Start,2016-02-18 10:41:38,2016-02-18 10:41:38
88401,Traer informacion estudiante - banner,5588,2016-02-18 10:41:38,2016-02-18 10:41:38
88401,Radicar Solicitud Homologacion,5588,2016-02-18 10:41:42,2016-02-18 10:41:53
88401,Cancelar Solicitud,5588,2016-02-18 10:53:27,2016-02-18 10:58:33
84460,Notificacion estudiante cancelacion soli,1,2016-02-18 14:08:01,2016-02-18 14:08:01
84460,End,End,2016-02-18 14:08:01,2016-02-18 14:08:01
88503,Start,Start,2016-02-18 14:11:24,2016-02-18 14:11:24
88503,Traer informacion estudiante - banner,2649,2016-02-18 14:11:24,2016-02-18 14:11:24
88503,Radicar Solicitud Homologacion,2649,2016-02-18 14:11:27,2016-02-18 14:17:25
85454,Validar solicitud,241,2016-02-18 14:16:47,2016-02-18 14:24:30
88752,Start,Start,2016-02-19 05:34:51,2016-02-19 05:34:51
88752,Traer informacion estudiante - banner,23530,2016-02-19 05:34:51,2016-02-19 05:34:51
88752,Radicar Solicitud Homologacion,23530,2016-02-19 05:34:54,2016-02-19 05:42:54
87751,Validar solicitud,1707,2016-02-19 06:11:12,2016-02-19 06:46:50
88503,Homologacion por grupo de cursos,1343,2016-02-19 07:16:06,2016-02-19 11:59:33
88401,End,End,2016-02-19 07:47:46,2016-02-19 07:47:46
88401,Notificacion estudiante cancelacion soli,5588,2016-02-19 07:47:46,2016-02-19 07:47:46
88853,Traer informacion estudiante - banner,26298,2016-02-19 08:40:18,2016-02-19 08:40:18
88853,Radicar Solicitud Homologacion,26298,2016-02-19 08:40:18,2016-02-19 08:55:37
88853,Start,Start,2016-02-19 08:40:18,2016-02-19 08:40:18
85613,Homologacion por grupo de cursos,3445,2016-02-19 08:58:24,2016-02-19 09:24:13
85613,End,End,2016-02-19 09:24:13,2016-02-19 09:24:13
88503,Validar solicitud,22475,2016-02-19 10:10:12,2016-02-19 10:10:12
88503,End,End,2016-02-19 11:59:33,2016-02-19 11:59:33
85701,Cancelar Solicitud,7297,2016-02-19 12:09:36,2016-02-19 12:09:36
85701,End,End,2016-02-19 12:16:51,2016-02-19 12:16:51
85701,Notificacion estudiante cancelacion soli,7297,2016-02-19 12:16:51,2016-02-19 12:16:51
88952,Notificacion estudiante cancelacion soli,7297,2016-02-19 12:19:35,2016-02-19 12:19:35
88952,Start,Start,2016-02-19 12:19:35,2016-02-19 12:19:35
88951,Start,Start,2016-02-19 12:35:52,2016-02-19 12:35:52
88951,Traer informacion estudiante - banner,8142,2016-02-19 12:35:52,2016-02-19 12:35:52
88951,Radicar Solicitud Homologacion,8142,2016-02-19 12:35:58,2016-02-19 12:35:58
88952,Traer informacion estudiante - banner,8112,2016-02-19 12:46:17,2016-02-19 12:46:17
88952,Radicar Solicitud Homologacion,8112,2016-02-19 12:46:20,2016-02-19 12:46:20
88952,End,End,2016-02-19 12:54:39,2016-02-19 12:54:39
88952,Cancelar Solicitud,7297,2016-02-19 12:54:39,2016-02-19 12:54:39
85601,Notificacion estudiante cancelacion soli,22404,2016-02-19 12:56:32,2016-02-19 12:56:32
85601,End,End,2016-02-19 12:56:32,2016-02-19 12:56:32
88951,Validar solicitud,7080,2016-02-19 13:03:13,2016-02-19 14:46:52
85454,Recepcion de documentos,26789,2016-02-19 13:20:05,2016-02-19 22:37:05
85454,Homologacion por grupo de cursos,6979,2016-02-19 13:20:05,2016-02-20 00:02:38
86102,Notificacion estudiante cancelacion soli,22404,2016-02-19 13:22:18,2016-02-19 13:22:18
86102,End,End,2016-02-19 13:22:18,2016-02-19 13:22:18
87451,End,End,2016-02-19 13:31:08,2016-02-19 13:31:08
87451,Notificacion estudiante cancelacion soli,22404,2016-02-19 13:31:08,2016-02-19 13:31:08
89051,Traer informacion estudiante - banner,9336,2016-02-19 14:08:19,2016-02-19 14:08:19
89051,Start,Start,2016-02-19 14:08:19,2016-02-19 14:08:19
89051,Radicar Solicitud Homologacion,9336,2016-02-19 14:08:26,2016-02-19 14:08:34
87101,Validar solicitud,677,2016-02-19 14:11:35,2016-02-19 14:23:23
89051,Validar solicitud,677,2016-02-19 14:16:50,2016-02-19 14:32:33
89101,Cancelar Solicitud,7297,2016-02-19 15:12:39,2016-02-19 15:12:39
89101,Cancelar Solicitud,8112,2016-02-19 15:12:39,2016-02-19 15:12:39
89101,Start,Start,2016-02-19 15:12:39,2016-02-19 15:12:39
89201,Start,Start,2016-02-19 20:09:00,2016-02-19 20:09:00
89201,Traer informacion estudiante - banner,11692,2016-02-19 20:09:00,2016-02-19 20:09:00
89201,Radicar Solicitud Homologacion,11692,2016-02-19 20:09:06,2016-02-19 20:09:06
85454,End,End,2016-02-20 00:02:38,2016-02-20 00:02:38
89301,Start,Start,2016-02-20 09:15:43,2016-02-20 09:15:43
89301,Traer informacion estudiante - banner,8536,2016-02-20 09:15:43,2016-02-20 09:15:43
89301,Radicar Solicitud Homologacion,8536,2016-02-20 09:15:50,2016-02-20 09:15:50
89301,Validar solicitud,1707,2016-02-20 09:45:04,2016-02-20 10:12:41
89351,Traer informacion estudiante - banner,11706,2016-02-20 13:27:59,2016-02-20 13:27:59
89351,Start,Start,2016-02-20 13:27:59,2016-02-20 13:27:59
89351,Radicar Solicitud Homologacion,11706,2016-02-20 13:28:05,2016-02-20 13:28:05
89351,Validar solicitud,22404,2016-02-20 13:47:29,2016-02-20 14:19:29
89351,Cancelar Solicitud,22404,2016-02-20 13:47:30,2016-02-20 14:23:30
89201,Validar solicitud,22404,2016-02-20 15:47:17,2016-02-20 16:19:17
89201,Cancelar Solicitud,22404,2016-02-20 15:47:17,2016-02-20 16:23:17
88752,Validar solicitud,22404,2016-02-21 07:06:03,2016-02-21 07:38:03
88752,Cancelar Solicitud,943,2016-02-21 07:06:04,2016-02-21 07:38:04
87753,Notificacion estudiante cancelacion soli,7080,2016-02-22 05:34:39,2016-02-22 05:34:39
87753,End,End,2016-02-22 05:34:39,2016-02-22 05:34:39
90101,Traer informacion estudiante - banner,8854,2016-02-22 06:18:43,2016-02-22 06:18:43
90101,Start,Start,2016-02-22 06:18:43,2016-02-22 06:18:43
90101,Radicar Solicitud Homologacion,8854,2016-02-22 06:18:49,2016-02-22 06:26:49
90151,Traer informacion estudiante - banner,4834,2016-02-22 06:34:30,2016-02-22 06:34:30
90151,Start,Start,2016-02-22 06:34:30,2016-02-22 06:34:30
90151,Radicar Solicitud Homologacion,4834,2016-02-22 06:34:34,2016-02-22 06:34:34
90102,Start,Start,2016-02-22 06:59:05,2016-02-22 06:59:05
90102,Traer informacion estudiante - banner,4148,2016-02-22 06:59:05,2016-02-22 06:59:05
90102,Radicar Solicitud Homologacion,4148,2016-02-22 06:59:07,2016-02-22 07:07:07
87904,Notificacion estudiante cancelacion soli,22795,2016-02-22 07:43:19,2016-02-22 07:43:19
87904,End,End,2016-02-22 07:43:19,2016-02-22 07:43:19
87905,End,End,2016-02-22 07:43:37,2016-02-22 07:43:37
87905,Notificacion estudiante cancelacion soli,22795,2016-02-22 07:43:37,2016-02-22 07:43:37
90002,Start,Start,2016-02-22 07:46:49,2016-02-22 07:46:49
90002,Traer informacion estudiante - banner,4834,2016-02-22 07:46:49,2016-02-22 07:46:49
90002,Radicar Solicitud Homologacion,4834,2016-02-22 07:46:53,2016-02-22 07:46:53
88005,Homologacion por grupo de cursos,1422,2016-02-22 10:14:53,2016-02-22 15:44:24
90301,Traer informacion estudiante - banner,3747,2016-02-22 10:19:23,2016-02-22 10:19:23
90301,Start,Start,2016-02-22 10:19:23,2016-02-22 10:19:23
90301,Radicar Solicitud Homologacion,3747,2016-02-22 10:19:29,2016-02-22 10:19:44
90302,Start,Start,2016-02-22 10:30:37,2016-02-22 10:30:37
90302,Traer informacion estudiante - banner,3747,2016-02-22 10:30:37,2016-02-22 10:30:37
90302,Radicar Solicitud Homologacion,3747,2016-02-22 10:30:40,2016-02-22 10:30:43
90302,Cancelar Solicitud,677,2016-02-22 10:34:30,2016-02-22 10:43:55
90301,Cancelar Solicitud,677,2016-02-22 10:34:57,2016-02-22 10:44:22
90352,Start,Start,2016-02-22 12:06:46,2016-02-22 12:06:46
90352,Traer informacion estudiante - banner,1910,2016-02-22 12:06:46,2016-02-22 12:06:46
90352,Radicar Solicitud Homologacion,1910,2016-02-22 12:06:48,2016-02-22 12:06:48
90402,Traer informacion estudiante - banner,7007,2016-02-22 12:12:42,2016-02-22 12:12:42
90402,Start,Start,2016-02-22 12:12:42,2016-02-22 12:12:42
90402,Radicar Solicitud Homologacion,7007,2016-02-22 12:12:43,2016-02-22 12:12:43
87454,Homologacion por grupo de cursos,6952,2016-02-22 12:13:40,2016-02-22 17:37:36
90352,Validar solicitud,19019,2016-02-22 12:19:31,2016-02-22 12:23:31
88005,End,End,2016-02-22 15:44:24,2016-02-22 15:44:24
90002,Radicar Solicitud Homologacion,4834,2016-02-22 16:24:05,2016-02-22 16:57:46
88853,Homologacion por grupo de cursos,6889,2016-02-22 17:03:12,2016-02-23 00:09:49
87454,End,End,2016-02-22 17:37:36,2016-02-22 17:37:36
88853,Validar solicitud,7080,2016-02-22 19:58:11,2016-02-22 19:58:11
88853,End,End,2016-02-23 00:09:49,2016-02-23 00:09:49
82604,Homologacion por grupo de cursos,18929,2016-02-23 06:00:08,2016-02-23 14:50:58
90352,Homologacion por grupo de cursos,1007,2016-02-23 06:00:58,2016-02-23 08:37:57
90352,Recepcion de documentos,19019,2016-02-23 06:00:58,2016-02-23 08:36:58
90703,Notificacion estudiante cancelacion soli,19019,2016-02-23 06:05:46,2016-02-23 06:05:46
90703,Start,Start,2016-02-23 06:05:46,2016-02-23 06:05:46
85305,Notificacion estudiante cancelacion soli,18929,2016-02-23 06:08:19,2016-02-23 06:08:19
85305,End,End,2016-02-23 06:08:19,2016-02-23 06:08:19
85901,Homologacion por grupo de cursos,18929,2016-02-23 06:09:55,2016-02-23 17:10:53
90101,Homologacion por grupo de cursos,1343,2016-02-23 06:20:55,2016-02-23 10:48:23
90801,Start,Start,2016-02-23 06:23:22,2016-02-23 06:23:22
90801,Traer informacion estudiante - banner,1684,2016-02-23 06:23:22,2016-02-23 06:23:22
90801,Radicar Solicitud Homologacion,1684,2016-02-23 06:23:27,2016-02-23 06:40:38
82851,End,End,2016-02-23 07:11:02,2016-02-23 07:11:02
82851,Notificacion estudiante cancelacion soli,677,2016-02-23 07:11:02,2016-02-23 07:11:02
90102,Validar solicitud,2292,2016-02-23 07:13:47,2016-02-23 07:33:09
87101,Homologacion por grupo de cursos,3445,2016-02-23 07:19:24,2016-02-23 07:30:13
87101,End,End,2016-02-23 07:30:13,2016-02-23 07:30:13
90101,Validar solicitud,22475,2016-02-23 07:48:16,2016-02-23 07:48:16
90703,Traer informacion estudiante - banner,8854,2016-02-23 07:52:10,2016-02-23 07:52:10
90703,Radicar Solicitud Homologacion,8854,2016-02-23 07:52:15,2016-02-23 07:52:15
90703,Cancelar Solicitud,19019,2016-02-23 07:55:06,2016-02-23 07:55:06
90703,End,End,2016-02-23 07:55:06,2016-02-23 07:55:06
90352,End,End,2016-02-23 08:37:57,2016-02-23 08:37:57
83853,Homologacion por grupo de cursos,7323,2016-02-23 09:45:29,2016-02-23 11:03:43
87051,Cancelar Solicitud,14128,2016-02-23 10:20:56,2016-02-23 10:20:59
87051,End,End,2016-02-23 10:24:07,2016-02-23 10:24:07
87051,Notificacion estudiante cancelacion soli,14128,2016-02-23 10:24:07,2016-02-23 10:24:07
87402,Radicar Solicitud Homologacion,7007,2016-02-23 10:24:12,2016-02-23 11:01:50
90708,Traer informacion estudiante - banner,14128,2016-02-23 10:25:09,2016-02-23 10:25:09
90708,Start,Start,2016-02-23 10:25:09,2016-02-23 10:25:09
90708,Radicar Solicitud Homologacion,14128,2016-02-23 10:25:11,2016-02-23 10:25:25
90708,Validar solicitud,22404,2016-02-23 10:39:44,2016-02-23 11:01:04
90101,End,End,2016-02-23 10:48:23,2016-02-23 10:48:23
83853,End,End,2016-02-23 11:03:43,2016-02-23 11:03:43
85607,End,End,2016-02-23 11:59:14,2016-02-23 11:59:14
85607,Notificacion estudiante cancelacion soli,1,2016-02-23 11:59:14,2016-02-23 11:59:14
91001,Traer informacion estudiante - banner,2133,2016-02-23 12:59:03,2016-02-23 12:59:03
91001,Start,Start,2016-02-23 12:59:03,2016-02-23 12:59:03
91001,Radicar Solicitud Homologacion,2133,2016-02-23 12:59:09,2016-02-23 12:59:09
85610,Notificacion estudiante cancelacion soli,677,2016-02-23 13:06:14,2016-02-23 13:06:14
85610,End,End,2016-02-23 13:06:14,2016-02-23 13:06:14
91001,Validar solicitud,49,2016-02-23 13:09:32,2016-02-23 13:33:08
85654,End,End,2016-02-23 13:16:38,2016-02-23 13:16:38
85654,Notificacion estudiante cancelacion soli,677,2016-02-23 13:16:38,2016-02-23 13:16:38
89051,Homologacion por grupo de cursos,3445,2016-02-23 13:19:51,2016-02-23 13:26:38
89051,Revisar curso,677,2016-02-23 13:19:52,2016-02-23 13:19:52
89051,Evaluacion curso,7088,2016-02-23 13:20:44,2016-02-23 13:20:44
90301,Notificacion estudiante cancelacion soli,677,2016-02-23 13:22:35,2016-02-23 13:22:35
90301,End,End,2016-02-23 13:22:35,2016-02-23 13:22:35
90302,Notificacion estudiante cancelacion soli,677,2016-02-23 13:23:41,2016-02-23 13:23:41
90302,End,End,2016-02-23 13:23:41,2016-02-23 13:23:41
89051,Validacion final,677,2016-02-23 13:53:09,2016-02-23 13:57:09
85608,End,End,2016-02-23 14:08:18,2016-02-23 14:08:18
85608,Notificacion estudiante cancelacion soli,1,2016-02-23 14:08:18,2016-02-23 14:08:18
83201,End,End,2016-02-23 14:10:18,2016-02-23 14:10:18
83201,Notificacion estudiante cancelacion soli,1,2016-02-23 14:10:18,2016-02-23 14:10:18
82604,End,End,2016-02-23 14:50:58,2016-02-23 14:50:58
90951,Traer informacion estudiante - banner,20194,2016-02-23 15:14:58,2016-02-23 15:14:58
90951,Start,Start,2016-02-23 15:14:58,2016-02-23 15:14:58
90951,Radicar Solicitud Homologacion,20194,2016-02-23 15:15:05,2016-02-23 15:25:49
81951,End,End,2016-02-23 15:20:40,2016-02-23 15:20:40
81951,Notificacion estudiante cancelacion soli,8443,2016-02-23 15:20:40,2016-02-23 15:20:40
90952,Traer informacion estudiante - banner,3703,2016-02-23 15:33:19,2016-02-23 15:33:19
90952,Start,Start,2016-02-23 15:33:19,2016-02-23 15:33:19
90952,Radicar Solicitud Homologacion,3703,2016-02-23 15:33:23,2016-02-23 15:33:35
90952,Validar solicitud,920,2016-02-23 15:46:11,2016-02-23 16:38:52
86751,End,End,2016-02-23 16:24:21,2016-02-23 16:24:21
86751,Notificacion estudiante cancelacion soli,1,2016-02-23 16:24:21,2016-02-23 16:24:21
85901,End,End,2016-02-23 17:10:53,2016-02-23 17:10:53
91201,Traer informacion estudiante - banner,3502,2016-02-23 17:35:16,2016-02-23 17:35:16
91201,Start,Start,2016-02-23 17:35:16,2016-02-23 17:35:16
91201,Radicar Solicitud Homologacion,3502,2016-02-23 17:35:24,2016-02-23 17:35:43
91201,Validar solicitud,241,2016-02-23 17:55:11,2016-02-23 20:25:47
91152,Start,Start,2016-02-23 19:13:42,2016-02-23 19:13:42
91152,Validar solicitud,448,2016-02-23 19:13:42,2016-02-23 20:25:47
91152,Traer informacion estudiante - banner,18760,2016-02-23 20:39:42,2016-02-23 20:39:42
91152,Radicar Solicitud Homologacion,18760,2016-02-23 20:39:44,2016-02-23 20:39:44
91252,Start,Start,2016-02-23 22:34:58,2016-02-23 22:34:58
91252,Traer informacion estudiante - banner,11760,2016-02-23 22:34:58,2016-02-23 22:34:58
91252,Radicar Solicitud Homologacion,11760,2016-02-23 22:34:59,2016-02-23 22:34:59
91252,Validar solicitud,22475,2016-02-23 22:40:21,2016-02-23 22:42:54
91253,Traer informacion estudiante - banner,11760,2016-02-23 22:40:40,2016-02-23 22:40:40
91253,Start,Start,2016-02-23 22:40:40,2016-02-23 22:40:40
91253,Radicar Solicitud Homologacion,11760,2016-02-23 22:40:41,2016-02-23 22:40:41
91253,Cancelar Solicitud,22475,2016-02-23 22:45:07,2016-02-24 01:18:34
91301,Traer informacion estudiante - banner,1959,2016-02-24 00:29:25,2016-02-24 00:29:25
91301,Start,Start,2016-02-24 00:29:25,2016-02-24 00:29:25
91301,Radicar Solicitud Homologacion,1959,2016-02-24 00:29:32,2016-02-24 00:29:32
89051,Visto Bueno Cierre Proceso,3445,2016-02-24 07:41:29,2016-02-24 07:44:16
89051,End,End,2016-02-24 07:44:16,2016-02-24 07:44:16
91402,Traer informacion estudiante - banner,8455,2016-02-24 08:51:35,2016-02-24 08:51:35
91402,Start,Start,2016-02-24 08:51:35,2016-02-24 08:51:35
91402,Radicar Solicitud Homologacion,8455,2016-02-24 08:51:38,2016-02-24 08:52:24
91402,Cancelar Solicitud,677,2016-02-24 09:38:32,2016-02-24 09:48:26
91452,Traer informacion estudiante - banner,8455,2016-02-24 09:39:34,2016-02-24 09:39:34
91452,Start,Start,2016-02-24 09:39:34,2016-02-24 09:39:34
91452,Radicar Solicitud Homologacion,8455,2016-02-24 09:39:37,2016-02-24 09:39:40
91452,Cancelar Solicitud,8455,2016-02-24 09:42:55,2016-02-24 09:42:56
91452,Notificacion estudiante cancelacion soli,8455,2016-02-24 09:44:33,2016-02-24 09:44:33
91452,End,End,2016-02-24 09:44:33,2016-02-24 09:44:33
91453,Traer informacion estudiante - banner,8455,2016-02-24 09:44:44,2016-02-24 09:44:44
91453,Start,Start,2016-02-24 09:44:44,2016-02-24 09:44:44
91453,Radicar Solicitud Homologacion,8455,2016-02-24 09:44:47,2016-02-24 09:44:56
91453,Validar solicitud,677,2016-02-24 09:53:53,2016-02-24 10:03:38
91455,Traer informacion estudiante - banner,8455,2016-02-24 10:00:21,2016-02-24 10:00:21
91455,Start,Start,2016-02-24 10:00:21,2016-02-24 10:00:21
91455,Radicar Solicitud Homologacion,8455,2016-02-24 10:00:22,2016-02-24 10:00:32
91455,Cancelar Solicitud,677,2016-02-24 10:11:14,2016-02-24 10:20:49
91252,Revisar curso,659,2016-02-24 10:33:33,2016-02-24 10:33:43
91252,Homologacion por grupo de cursos,22475,2016-02-24 10:33:33,2016-02-24 14:18:00
91252,Evaluacion curso,659,2016-02-24 10:44:00,2016-02-24 14:25:49
83903,Homologacion por grupo de cursos,7394,2016-02-24 10:55:33,2016-02-24 10:56:56
83903,Revisar curso,716,2016-02-24 10:55:34,2016-02-24 10:55:35
83903,Evaluacion curso,716,2016-02-24 10:56:59,2016-02-24 10:58:16
84466,Homologacion por grupo de cursos,7394,2016-02-24 10:59:09,2016-02-24 11:00:28
84466,Revisar curso,716,2016-02-24 10:59:09,2016-02-24 10:59:10
84466,Evaluacion curso,716,2016-02-24 11:00:25,2016-02-24 11:01:37
91456,Start,Start,2016-02-24 11:10:45,2016-02-24 11:10:45
91456,Traer informacion estudiante - banner,11327,2016-02-24 11:10:45,2016-02-24 11:10:45
91456,Radicar Solicitud Homologacion,11327,2016-02-24 11:10:47,2016-02-24 11:28:45
91352,Traer informacion estudiante - banner,24517,2016-02-24 11:14:01,2016-02-24 11:14:01
91352,Start,Start,2016-02-24 11:14:01,2016-02-24 11:14:01
91352,Radicar Solicitud Homologacion,24517,2016-02-24 11:14:02,2016-02-24 11:14:19
83251,Revisar curso,716,2016-02-24 11:28:01,2016-02-24 11:28:03
83251,Homologacion por grupo de cursos,7394,2016-02-24 11:28:01,2016-02-24 11:28:51
83251,Evaluacion curso,716,2016-02-24 11:30:02,2016-02-24 11:30:42
91457,Traer informacion estudiante - banner,15884,2016-02-24 11:33:08,2016-02-24 11:33:08
91457,Start,Start,2016-02-24 11:33:08,2016-02-24 11:33:08
91457,Radicar Solicitud Homologacion,15884,2016-02-24 11:33:12,2016-02-24 11:33:38
91457,Cancelar Solicitud,15884,2016-02-24 12:13:23,2016-02-24 12:13:57
91552,Traer informacion estudiante - banner,15884,2016-02-24 12:30:49,2016-02-24 12:30:49
91552,Start,Start,2016-02-24 12:30:49,2016-02-24 12:30:49
91552,Radicar Solicitud Homologacion,15884,2016-02-24 12:30:52,2016-02-24 12:31:08
83251,Validacion final,716,2016-02-24 14:10:59,2016-02-24 14:10:59
83251,Visto Bueno Cierre Proceso,7394,2016-02-24 14:11:36,2016-02-24 14:11:42
84466,Validacion final,716,2016-02-24 14:12:55,2016-02-24 14:12:57
83903,Validacion final,716,2016-02-24 14:14:37,2016-02-24 14:14:38
84466,Visto Bueno Cierre Proceso,7394,2016-02-24 14:15:25,2016-02-24 14:15:28
84466,End,End,2016-02-24 14:15:28,2016-02-24 14:15:28
83903,Visto Bueno Cierre Proceso,7394,2016-02-24 14:15:52,2016-02-24 14:15:55
83903,End,End,2016-02-24 14:15:55,2016-02-24 14:15:55
91552,Cancelar Solicitud,6767,2016-02-24 14:16:45,2016-02-24 17:42:54
91552,Validar solicitud,6767,2016-02-24 14:16:45,2016-02-24 14:20:45
83251,Transferir Creditos,7394,2016-02-24 14:18:04,2016-02-24 14:18:04
83251,Transferir creditos homologables,7394,2016-02-24 14:18:05,2016-02-24 14:18:05
83251,Transferir creditos homologables,7394,2016-02-24 14:18:05,2016-02-24 14:18:05
83251,End,End,2016-02-24 14:18:05,2016-02-24 14:18:05
91457,Notificacion estudiante cancelacion soli,15884,2016-02-24 14:34:39,2016-02-24 14:34:39
91457,End,End,2016-02-24 14:34:39,2016-02-24 14:34:39
91502,Traer informacion estudiante - banner,3747,2016-02-24 14:38:56,2016-02-24 14:38:56
91502,Start,Start,2016-02-24 14:38:56,2016-02-24 14:38:56
91502,Radicar Solicitud Homologacion,3747,2016-02-24 14:39:00,2016-02-24 14:39:06
91502,Cancelar Solicitud,677,2016-02-24 14:45:59,2016-02-24 14:53:06
91503,Traer informacion estudiante - banner,3747,2016-02-24 14:46:09,2016-02-24 14:46:09
91503,Start,Start,2016-02-24 14:46:09,2016-02-24 14:46:09
91503,Radicar Solicitud Homologacion,3747,2016-02-24 14:46:12,2016-02-24 14:46:19
91503,Cancelar Solicitud,677,2016-02-24 14:53:12,2016-02-24 15:00:14
91801,Traer informacion estudiante - banner,1134,2016-02-25 05:35:42,2016-02-25 05:35:42
91801,Start,Start,2016-02-25 05:35:42,2016-02-25 05:35:42
91801,Radicar Solicitud Homologacion,1134,2016-02-25 05:35:48,2016-02-25 05:35:48
91801,Validar solicitud,677,2016-02-25 05:59:34,2016-02-25 06:03:34
91851,Start,Start,2016-02-25 06:44:56,2016-02-25 06:44:56
91851,Traer informacion estudiante - banner,4918,2016-02-25 06:44:56,2016-02-25 06:44:56
91851,Radicar Solicitud Homologacion,4918,2016-02-25 06:45:01,2016-02-25 06:45:01
91851,Validar solicitud,1707,2016-02-25 06:49:58,2016-02-25 06:53:33
91552,Revisar curso,6767,2016-02-25 08:18:00,2016-02-25 08:18:00
90102,Revisar curso,2292,2016-02-25 11:22:32,2016-02-25 11:22:32
90102,Homologacion por grupo de cursos,7387,2016-02-25 11:22:32,2016-02-25 11:23:46
90102,Evaluacion curso,2292,2016-02-25 11:22:53,2016-02-25 11:22:54
90102,Validacion final,2292,2016-02-25 11:24:02,2016-02-25 11:24:02
90102,Visto Bueno Cierre Proceso,7387,2016-02-25 11:24:20,2016-02-25 11:25:32
87755,Homologacion por grupo de cursos,15930,2016-02-25 11:32:55,2016-02-25 12:36:09
87755,Revisar curso,1707,2016-02-25 11:32:56,2016-02-25 11:40:54
91402,End,End,2016-02-25 11:33:23,2016-02-25 11:33:23
91402,Notificacion estudiante cancelacion soli,677,2016-02-25 11:33:23,2016-02-25 11:33:23
91851,Revisar curso,1707,2016-02-25 11:35:21,2016-02-25 11:43:18
91851,Homologacion por grupo de cursos,7763,2016-02-25 11:35:21,2016-02-25 11:46:05
89301,Revisar curso,1707,2016-02-25 11:37:24,2016-02-25 11:45:19
89301,Homologacion por grupo de cursos,15930,2016-02-25 11:37:24,2016-02-25 12:32:35
87751,Homologacion por grupo de cursos,15930,2016-02-25 11:38:58,2016-02-25 12:42:07
87751,Revisar curso,1707,2016-02-25 11:38:59,2016-02-25 11:46:54
91453,Homologacion por grupo de cursos,677,2016-02-25 11:39:35,2016-02-25 11:39:55
91453,Revisar curso,677,2016-02-25 11:39:35,2016-02-25 11:39:37
91453,Evaluacion curso,10726,2016-02-25 11:41:37,2016-02-25 11:41:50
91455,End,End,2016-02-25 11:46:56,2016-02-25 11:46:56
91455,Notificacion estudiante cancelacion soli,677,2016-02-25 11:46:56,2016-02-25 11:46:56
85453,Revisar curso,1707,2016-02-25 11:48:46,2016-02-25 11:56:32
85453,Homologacion por grupo de cursos,15930,2016-02-25 11:48:46,2016-02-25 12:43:47
91902,Traer informacion estudiante - banner,7423,2016-02-25 11:53:44,2016-02-25 11:53:44
91902,Start,Start,2016-02-25 11:53:44,2016-02-25 11:53:44
91902,Radicar Solicitud Homologacion,7423,2016-02-25 11:53:48,2016-02-25 11:53:54
91502,End,End,2016-02-25 11:53:48,2016-02-25 11:53:48
91502,Notificacion estudiante cancelacion soli,677,2016-02-25 11:53:48,2016-02-25 11:53:48
91453,Validar solicitud / pre-homologacion,677,2016-02-25 11:55:03,2016-02-25 11:55:07
